date,hour,temp,illuminance,violations
2012-08-23,21,13.8532415117915,1912.9725303756088,0.25
2012-08-23,22,13.66971122872426,1688.3682884910784,0.0
2012-08-23,23,13.490444879042402,1548.4401424519208,0.08333333333333333
2012-08-24,0,13.17500009255876,1649.4738999299134,0.0
2012-08-24,1,13.223294444520702,1561.474064937305,0.0
2012-08-24,2,12.83453376215096,1650.5448179608275,0.0
2012-08-24,3,12.617038031505073,1864.0729277463245,0.0
2012-08-24,4,12.502459422032025,1884.437126803611,0.0
2012-08-24,5,12.627782775083043,1853.112537640207,0.0
2012-08-24,6,12.486631937884068,2775.5275500231714,0.0
2012-08-24,7,13.365869242303502,4214.527406619364,0.0
2012-08-24,8,14.014747126700009,5271.220720034293,0.0
2012-08-24,9,14.59856922855605,6874.170831060034,0.25
2012-08-24,10,14.93484603576424,8415.853631362801,0.16666666666666666
2012-08-24,11,16.036626733790513,8658.590005416501,0.08333333333333333
2012-08-24,12,18.370611167259884,10033.354142449,0.4166666666666667
2012-08-24,13,19.421978918949815,10069.531866856296,0.0
2012-08-24,14,17.93164080528167,7701.564949520972,0.25
2012-08-24,15,18.194288548284714,8878.359682601706,0.3333333333333333
2012-08-24,16,18.430292392542228,7761.4260030158175,0.16666666666666666
2012-08-24,17,18.601316160709768,6225.239193942524,0.16666666666666666
2012-08-24,18,18.291873224334342,5311.513865607721,0.0
2012-08-24,19,17.538882266410475,3613.1717203412604,0.0
2012-08-24,20,16.58152636804489,2267.1874635022555,0.0
2012-08-24,21,15.725296616248043,2052.8595763881135,0.0
2012-08-24,22,15.121011580847009,1972.665572123011,0.0
2012-08-24,23,14.5689332446018,2002.3797206098186,0.0
2012-08-25,0,14.338801535680872,1933.0463891807367,0.0
2012-08-25,1,13.878645430557066,1919.4284907883575,0.0
2012-08-25,2,13.39234463821205,1925.025636040841,0.0
2012-08-25,3,13.38389351356289,1821.8247927110733,0.0
2012-08-25,4,13.156939819126833,1950.1575899907155,0.0
2012-08-25,5,13.155528016629027,1967.7292564762356,0.0
2012-08-25,6,13.158597807406677,2397.4275905767295,0.0
2012-08-25,7,13.442346649989176,4610.767125115458,0.08333333333333333
2012-08-25,8,14.054412533143852,5745.918997206342,0.08333333333333333
2012-08-25,9,14.795575876948709,6841.864123744697,0.0
2012-08-25,10,16.226659880509846,10682.21337584987,0.0
2012-08-25,11,17.362728391593933,10004.94386731606,0.0
2012-08-25,12,17.753752358761982,9339.199059188242,0.0
2012-08-25,13,18.757966801121267,9583.943464597514,0.0
2012-08-25,14,18.24242376823069,8565.411072233566,0.0
2012-08-25,15,19.43351999378338,8332.758881376578,0.0
2012-08-25,16,19.525071651390274,7602.064274347325,0.0
2012-08-25,17,18.840866596703602,6354.6037900940355,0.0
2012-08-25,18,17.92687710549765,5183.636292950022,0.0
2012-08-25,19,17.345438804468248,3732.942594815116,0.0
2012-08-25,20,16.708495331083714,2494.920046163917,0.0
2012-08-25,21,15.97301487667504,2128.7167274233825,0.16666666666666666
2012-08-25,22,15.327886957155634,2111.914974260749,0.0
2012-08-25,23,14.808532242672934,2044.612912435361,0.0
2012-08-26,0,14.543357146572385,2002.848690453021,0.0
2012-08-26,1,14.322528703933926,2065.681667424235,0.0
2012-08-26,2,13.945340369412358,2011.557492132298,0.0
2012-08-26,3,13.806445829827567,1939.0773440676548,0.0
2012-08-26,4,13.32130839651654,1989.163927488391,0.08333333333333333
2012-08-26,5,12.908972967197707,2114.10029156733,0.0
2012-08-26,6,12.622110211627378,2529.7680482738483,0.0
2012-08-26,7,12.900074291389407,4311.042041709852,0.0
2012-08-26,8,14.41272392949548,6740.882804019649,0.16666666666666666
2012-08-26,9,15.9639504647445,8648.769184673025,0.0
2012-08-26,10,17.220552609744676,8375.169989539647,0.0
2012-08-26,11,18.03488297614936,7749.042332551248,0.0
2012-08-26,12,17.66388019270156,7658.104850741838,0.0
2012-08-26,13,19.326087943766623,9614.66916387959,0.0
2012-08-26,14,19.3636248043348,8266.10488125156,0.0
2012-08-26,15,19.169627239244107,7508.375290376792,0.25
2012-08-26,16,19.197188469425125,7125.669858507762,0.0
2012-08-26,17,18.740267813337102,5460.424011849577,0.0
2012-08-26,18,18.180682188535865,4127.633247666342,0.0
2012-08-26,19,17.511544003852926,2850.1720177235875,0.0
2012-08-26,20,16.719899507165923,2195.4545608771546,0.0
2012-08-26,21,15.95473994498226,2134.6292531839645,0.0
2012-08-26,22,15.256118971574415,2192.2908568029084,0.0
2012-08-26,23,14.72381919567439,2623.552975320357,0.0
2012-08-27,0,14.28958729125754,2538.5352844432527,0.0
2012-08-27,1,14.009964910004683,2364.6331594013513,0.0
2012-08-27,2,13.925150607269403,2376.5687286063962,0.0
2012-08-27,3,13.783080241099725,2448.99191700939,0.0
2012-08-27,4,13.381836889078043,2503.9006552325573,0.0
2012-08-27,5,12.763555548318783,2442.1930273812886,0.0
2012-08-27,6,12.80811601496631,3183.2684714368966,0.0
2012-08-27,7,13.07188730327328,4867.388556004221,0.0
2012-08-27,8,13.422820162062033,5379.165950177032,0.0
2012-08-27,9,13.485838090416657,5451.017906873804,0.08333333333333333
2012-08-27,10,13.708457328399268,6192.099997832411,0.0
2012-08-27,11,14.759923661488466,7043.848196322641,0.16666666666666666
2012-08-27,12,16.082923817342134,8262.38303321154,0.25
2012-08-27,13,17.987073926535633,9500.528559371838,0.16666666666666666
2012-08-27,14,19.66018632240733,7940.254134142269,0.25
2012-08-27,15,17.754110285514155,3913.871523749795,0.0
2012-08-27,16,15.684683405478284,6160.190014549703,0.0
2012-08-27,17,15.48232638327265,5450.589679658156,0.0
2012-08-27,18,16.248155693309354,5209.038318999763,0.0
2012-08-27,19,16.53575430385904,3313.2166916292736,0.0
2012-08-27,20,15.422227456498659,2167.415327106422,0.0
2012-08-27,21,14.228510035354981,1986.179331780321,0.0
2012-08-27,22,13.725642466993198,1942.4962009749943,0.0
2012-08-27,23,13.746965914301166,1905.0423457006818,0.0
2012-08-28,0,14.025541455842522,1890.0337544211707,0.0
2012-08-28,1,13.690586537704618,1898.5985536301143,0.0
2012-08-28,2,12.999439718157165,1999.342491813868,0.16666666666666666
2012-08-28,3,12.412502588273258,1966.0682052214368,0.0
2012-08-28,4,12.158453459674341,1978.1828016019601,0.0
2012-08-28,5,11.826977912455618,1905.286924280568,0.0
2012-08-28,6,11.311632037838818,2204.063390426409,0.0
2012-08-28,7,11.155218033578926,2615.3358486554926,0.0
2012-08-28,8,11.315054937985332,4096.447967001728,0.0
2012-08-28,9,11.5425713522608,4571.031789994268,0.0
2012-08-28,10,11.768086098530775,4692.345914563055,0.25
2012-08-28,11,11.921281075692642,4817.087780341341,0.0
2012-08-28,12,12.137428999323808,6330.656527978378,0.16666666666666666
2012-08-28,13,12.637984023937994,7565.23361192585,0.0
2012-08-28,14,13.345918554668094,7589.684013606739,0.08333333333333333
2012-08-28,15,13.461384288139998,6104.383487570153,0.25
2012-08-28,16,13.38700184340688,5362.369524340489,0.08333333333333333
2012-08-28,17,13.778810627771675,5300.08807464764,0.0
2012-08-28,18,13.9482334567693,3681.0028477719575,0.0
2012-08-28,19,13.761961580845977,2518.5608076219614,0.0
2012-08-28,20,13.555488338397927,2065.8324016681336,0.0
